REF_ID,SOURCE_NAME,TARGET_COHORT_DEFINITION_ID,TARGET_NAME,TAR_ID,TAR_START_WITH,TAR_START_OFFSET,TAR_END_WITH,TAR_END_OFFSET,SUBGROUP_ID,SUBGROUP_NAME,OUTCOME_ID,OUTCOME_COHORT_DEFINITION_ID,OUTCOME_NAME,CLEAN_WINDOW,AGE_ID,AGE_GROUP_NAME,GENDER_ID,GENDER_NAME,START_YEAR,PERSONS_AT_RISK_PE,PERSONS_AT_RISK,PERSON_DAYS_PE,PERSON_DAYS,PERSON_OUTCOMES_PE,PERSON_OUTCOMES,OUTCOMES_PE,OUTCOMES,INCIDENCE_PROPORTION_P100P,INCIDENCE_RATE_P100PY,database_id
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,11,>=90,8532,FEMALE,2019,1289,1289,467763,467763,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,11,>=90,8532,FEMALE,2020,1371,1371,496674,496674,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,11,>=90,8532,FEMALE,2021,1416,1416,408410,408410,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,11,>=90,8532,FEMALE,2022,1010,1010,230323,230323,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,8507,MALE,NA,100533,100337,333201078,332309379,334,334,334,334,0.33287820046443484,0.036710820611536216,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,8532,FEMALE,NA,104276,104001,352746755,351108529,671,671,671,671,0.6451861039797694,0.0698025623866289,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,NA,NA,8507,MALE,NA,100533,100533,333201078,333201078,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,NA,NA,8532,FEMALE,NA,104276,104276,352746755,352746755,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,8507,MALE,2012,73264,73071,26670799,26600264,17,17,17,17,0.023265043587743426,0.023342813439746313,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,8507,MALE,2013,74478,74284,27113813,27042718,21,21,21,21,0.02826988315114964,0.028363458140561168,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,8507,MALE,2014,77760,77563,28309976,28238648,24,24,24,24,0.030942588605391747,0.031042562660931926,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,8507,MALE,2015,91413,91218,33295337,33218773,39,39,39,39,0.04275471946326383,0.04288162600105669,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,8507,MALE,2016,92138,91922,33549701,33468886,31,31,31,31,0.03372424446813603,0.0338306748542512,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,8507,MALE,2017,92846,92622,33809425,33727328,28,28,28,28,0.030230398825333075,0.030322591816345487,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,8507,MALE,2018,93402,93170,34006543,33919553,38,38,38,38,0.04078566062037137,0.040918876495807596,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,8507,MALE,2019,94045,93797,34227161,34136614,28,28,28,28,0.0298517010138917,0.029959034601381378,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,8507,MALE,2020,94546,94295,34297910,34204241,39,39,39,39,0.04135956307333369,0.04164615142315247,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,8507,MALE,2021,94180,93916,31516609,31420282,36,36,36,36,0.03833212658120022,0.04184876507473739,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,8507,MALE,2022,77520,77257,16403804,16332072,33,33,33,33,0.04271457602547342,0.0738011074161319,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,8532,FEMALE,2012,75211,74950,27395644,27293562,58,58,58,58,0.07738492328218813,0.07761720511232649,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,8532,FEMALE,2013,76653,76353,27917347,27797632,65,65,65,65,0.08513090513797755,0.08540745485083046,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,8532,FEMALE,2014,81367,81019,29640932,29512667,41,41,41,41,0.05060541354497093,0.050741771321446485,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,8532,FEMALE,2015,94881,94516,34572469,34434670,53,53,53,53,0.0560751618773541,0.056217323993521646,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,8532,FEMALE,2016,95675,95287,34849678,34701937,65,65,65,65,0.0682149716120772,0.06841476889316006,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,8532,FEMALE,2017,96565,96147,35179031,35025702,37,37,37,37,0.03848273997108594,0.03858380911251971,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,8532,FEMALE,2018,97226,96802,35416796,35257569,64,64,64,64,0.06611433648065122,0.0663006573141784,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,8532,FEMALE,2019,98036,97584,35710764,35540127,70,70,70,70,0.07173307099524512,0.07193981045706449,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,8532,FEMALE,2020,98697,98212,35922378,35741669,69,69,69,69,0.07025618050747363,0.07051223601225785,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,8532,FEMALE,2021,99153,98642,34828401,34638480,75,75,75,75,0.07603252164392449,0.07908473466503149,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,8532,FEMALE,2022,91375,90848,21313315,21164514,74,74,74,74,0.08145473758365622,0.12770668865819457,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,NA,NA,8507,MALE,2012,73264,73264,26670799,26670799,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,NA,NA,8507,MALE,2013,74478,74478,27113813,27113813,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,NA,NA,8507,MALE,2014,77760,77760,28309976,28309976,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,NA,NA,8507,MALE,2015,91413,91413,33295337,33295337,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,NA,NA,8507,MALE,2016,92138,92138,33549701,33549701,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,NA,NA,8507,MALE,2017,92846,92846,33809425,33809425,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,NA,NA,8507,MALE,2018,93402,93402,34006543,34006543,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,NA,NA,8507,MALE,2019,94045,94045,34227161,34227161,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,NA,NA,8507,MALE,2020,94546,94546,34297910,34297910,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,NA,NA,8507,MALE,2021,94180,94180,31516609,31516609,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,NA,NA,8507,MALE,2022,77520,77520,16403804,16403804,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,NA,NA,8532,FEMALE,2012,75211,75211,27395644,27395644,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,NA,NA,8532,FEMALE,2013,76653,76653,27917347,27917347,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,NA,NA,8532,FEMALE,2014,81367,81367,29640932,29640932,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,NA,NA,8532,FEMALE,2015,94881,94881,34572469,34572469,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,NA,NA,8532,FEMALE,2016,95675,95675,34849678,34849678,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,NA,NA,8532,FEMALE,2017,96565,96565,35179031,35179031,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,NA,NA,8532,FEMALE,2018,97226,97226,35416796,35416796,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,NA,NA,8532,FEMALE,2019,98036,98036,35710764,35710764,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,NA,NA,8532,FEMALE,2020,98697,98697,35922378,35922378,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,NA,NA,8532,FEMALE,2021,99153,99153,34828401,34828401,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,NA,NA,8532,FEMALE,2022,91375,91375,21313315,21313315,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,NA,NA,2012,148475,148021,54066443,53893826,75,75,75,75,0.05066848622830544,0.05082910610206075,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,NA,NA,2013,151131,150637,55031160,54840350,86,86,86,86,0.05709088736499001,0.05727808082917049,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,NA,NA,2014,159127,158582,57950908,57751315,65,65,65,65,0.0409882584404283,0.041109453524997654,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,NA,NA,2015,186294,185734,67867806,67653443,92,92,92,92,0.04953320339840848,0.049669312469433374,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,NA,NA,2016,187813,187209,68399379,68170823,96,96,96,96,0.05127958591734372,0.05143549462502455,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,NA,NA,2017,189411,188769,68988456,68753030,65,65,65,65,0.034433619927000725,0.034531205388329794,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,NA,NA,2018,190628,189972,69423339,69177122,102,102,102,102,0.05369212304971259,0.05385523265914416,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,NA,NA,2019,192081,191381,69937925,69676741,98,98,98,98,0.05120675511153145,0.051372236253127854,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,NA,NA,2020,193243,192507,70220288,69945910,108,108,108,108,0.05610185603640387,0.05639643547421143,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,NA,NA,2021,193333,192558,66345010,66058762,111,111,111,111,0.057644969307948775,0.061373765981263775,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,NA,NA,NA,NA,2022,168895,168105,37717119,37496586,107,107,107,107,0.06365069450640969,0.10422748887058678,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,NA,NA,NA,NA,2012,148475,148475,54066443,54066443,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,NA,NA,NA,NA,2013,151131,151131,55031160,55031160,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,NA,NA,NA,NA,2014,159127,159127,57950908,57950908,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,NA,NA,NA,NA,2015,186294,186294,67867806,67867806,0,0,0,0,0,0,518569167
